periode_data,nama_rute,rute,tanggal,jumlah_bus,jumlah_penumpang
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-12T00:00:00Z,3.0,579.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-12T00:00:00Z,2.0,310.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-12T00:00:00Z,2.0,304.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-12T00:00:00Z,2.0,250.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-12T00:00:00Z,2.0,152.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-13T00:00:00Z,4.0,749.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-13T00:00:00Z,3.0,909.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-13T00:00:00Z,5.0,1295.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-13T00:00:00Z,5.0,1186.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-13T00:00:00Z,4.0,961.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-13T00:00:00Z,4.0,691.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-13T00:00:00Z,5.0,1026.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-13T00:00:00Z,3.0,565.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-13T00:00:00Z,4.0,585.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-13T00:00:00Z,2.0,314.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-13T00:00:00Z,4.0,792.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-13T00:00:00Z,4.0,541.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-13T00:00:00Z,4.0,488.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-13T00:00:00Z,3.0,559.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-13T00:00:00Z,4.0,704.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-13T00:00:00Z,4.0,723.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-13T00:00:00Z,2.0,369.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-13T00:00:00Z,2.0,307.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-13T00:00:00Z,2.0,290.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-13T00:00:00Z,2.0,216.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-14T00:00:00Z,4.0,709.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-14T00:00:00Z,2.0,651.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-14T00:00:00Z,5.0,1318.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-14T00:00:00Z,5.0,1151.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-14T00:00:00Z,4.0,1001.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-14T00:00:00Z,4.0,651.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-14T00:00:00Z,5.0,1034.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-14T00:00:00Z,3.0,529.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-14T00:00:00Z,4.0,588.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-14T00:00:00Z,2.0,230.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-14T00:00:00Z,2.0,443.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-14T00:00:00Z,2.0,317.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-14T00:00:00Z,4.0,533.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-14T00:00:00Z,3.0,524.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-14T00:00:00Z,4.0,750.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-14T00:00:00Z,3.0,668.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-14T00:00:00Z,2.0,335.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-14T00:00:00Z,2.0,335.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-14T00:00:00Z,0.0,0.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-14T00:00:00Z,1.0,90.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-17T00:00:00Z,3.0,706.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-17T00:00:00Z,3.0,922.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-17T00:00:00Z,5.0,1319.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-17T00:00:00Z,5.0,1039.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-17T00:00:00Z,4.0,864.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-17T00:00:00Z,4.0,663.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-17T00:00:00Z,5.0,1057.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-17T00:00:00Z,3.0,504.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-17T00:00:00Z,3.0,449.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-17T00:00:00Z,2.0,277.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-17T00:00:00Z,3.0,507.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-17T00:00:00Z,4.0,408.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-17T00:00:00Z,4.0,590.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-17T00:00:00Z,4.0,678.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-17T00:00:00Z,3.0,543.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-17T00:00:00Z,2.0,641.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-17T00:00:00Z,2.0,236.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-17T00:00:00Z,2.0,302.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-17T00:00:00Z,2.0,264.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-17T00:00:00Z,1.0,83.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-18T00:00:00Z,4.0,821.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-18T00:00:00Z,3.0,917.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-18T00:00:00Z,5.0,1336.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-18T00:00:00Z,5.0,964.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-18T00:00:00Z,4.0,976.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-18T00:00:00Z,4.0,749.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-18T00:00:00Z,5.0,1050.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-18T00:00:00Z,4.0,660.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-18T00:00:00Z,3.0,473.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-18T00:00:00Z,2.0,259.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-18T00:00:00Z,3.0,556.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-18T00:00:00Z,4.0,493.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-18T00:00:00Z,4.0,483.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-18T00:00:00Z,4.0,653.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-18T00:00:00Z,4.0,760.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-18T00:00:00Z,4.0,682.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-18T00:00:00Z,2.0,288.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-18T00:00:00Z,2.0,299.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-18T00:00:00Z,2.0,237.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-18T00:00:00Z,2.0,146.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-19T00:00:00Z,4.0,958.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-19T00:00:00Z,3.0,911.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-19T00:00:00Z,5.0,1288.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-19T00:00:00Z,5.0,988.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-19T00:00:00Z,4.0,1035.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-19T00:00:00Z,4.0,740.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-19T00:00:00Z,5.0,1052.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-19T00:00:00Z,4.0,754.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-19T00:00:00Z,4.0,622.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-19T00:00:00Z,2.0,298.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-19T00:00:00Z,4.0,641.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-19T00:00:00Z,4.0,559.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-19T00:00:00Z,4.0,556.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-19T00:00:00Z,4.0,694.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-19T00:00:00Z,4.0,723.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-19T00:00:00Z,4.0,858.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-19T00:00:00Z,3.0,383.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-19T00:00:00Z,2.0,364.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-19T00:00:00Z,2.0,321.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-19T00:00:00Z,2.0,241.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-20T00:00:00Z,4.0,873.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-20T00:00:00Z,4.0,1067.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-20T00:00:00Z,5.0,1354.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-20T00:00:00Z,5.0,1204.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-20T00:00:00Z,4.0,1049.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-20T00:00:00Z,4.0,719.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-20T00:00:00Z,5.0,1031.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-20T00:00:00Z,4.0,757.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-20T00:00:00Z,3.0,506.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-20T00:00:00Z,2.0,326.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-20T00:00:00Z,4.0,609.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-20T00:00:00Z,4.0,525.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-20T00:00:00Z,4.0,525.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-20T00:00:00Z,4.0,691.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-20T00:00:00Z,4.0,745.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-20T00:00:00Z,3.0,714.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-20T00:00:00Z,2.0,352.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-20T00:00:00Z,2.0,399.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-20T00:00:00Z,2.0,397.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-20T00:00:00Z,2.0,244.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-21T00:00:00Z,4.0,922.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-21T00:00:00Z,4.0,1035.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-21T00:00:00Z,5.0,1339.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-21T00:00:00Z,5.0,1234.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-21T00:00:00Z,4.0,1091.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-21T00:00:00Z,4.0,724.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-21T00:00:00Z,5.0,1067.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-21T00:00:00Z,4.0,718.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-21T00:00:00Z,4.0,694.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-21T00:00:00Z,2.0,284.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-21T00:00:00Z,4.0,695.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-21T00:00:00Z,4.0,544.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-21T00:00:00Z,4.0,536.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-21T00:00:00Z,4.0,691.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-21T00:00:00Z,4.0,727.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-21T00:00:00Z,3.0,689.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-21T00:00:00Z,2.0,369.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-21T00:00:00Z,2.0,373.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-21T00:00:00Z,2.0,316.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-21T00:00:00Z,2.0,221.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-24T00:00:00Z,4.0,893.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-24T00:00:00Z,4.0,1050.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-24T00:00:00Z,5.0,1287.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-24T00:00:00Z,5.0,1325.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-24T00:00:00Z,4.0,1066.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-24T00:00:00Z,4.0,743.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-24T00:00:00Z,5.0,1027.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-24T00:00:00Z,4.0,768.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-24T00:00:00Z,4.0,624.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-24T00:00:00Z,2.0,319.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-24T00:00:00Z,4.0,699.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-24T00:00:00Z,4.0,510.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-24T00:00:00Z,4.0,569.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-24T00:00:00Z,4.0,674.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-24T00:00:00Z,3.0,584.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-24T00:00:00Z,4.0,855.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-24T00:00:00Z,2.0,242.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-24T00:00:00Z,2.0,310.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-24T00:00:00Z,2.0,353.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-24T00:00:00Z,2.0,271.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-25T00:00:00Z,4.0,940.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-25T00:00:00Z,4.0,1006.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-25T00:00:00Z,5.0,1398.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-25T00:00:00Z,5.0,1395.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-25T00:00:00Z,3.0,881.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-25T00:00:00Z,3.0,552.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-25T00:00:00Z,4.0,935.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-25T00:00:00Z,3.0,663.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-25T00:00:00Z,4.0,793.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-25T00:00:00Z,2.0,289.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-25T00:00:00Z,4.0,673.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-25T00:00:00Z,4.0,511.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-25T00:00:00Z,3.0,415.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-25T00:00:00Z,3.0,536.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-25T00:00:00Z,3.0,616.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-25T00:00:00Z,4.0,835.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-25T00:00:00Z,2.0,360.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-25T00:00:00Z,2.0,358.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-25T00:00:00Z,2.0,323.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-25T00:00:00Z,2.0,263.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-26T00:00:00Z,4.0,1024.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-26T00:00:00Z,4.0,1069.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-26T00:00:00Z,5.0,1341.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-26T00:00:00Z,5.0,1407.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-26T00:00:00Z,4.0,1058.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-26T00:00:00Z,4.0,785.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-26T00:00:00Z,5.0,1039.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-26T00:00:00Z,4.0,676.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-26T00:00:00Z,4.0,712.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-26T00:00:00Z,2.0,307.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-26T00:00:00Z,3.0,579.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-26T00:00:00Z,3.0,453.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-26T00:00:00Z,3.0,401.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-26T00:00:00Z,3.0,463.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-26T00:00:00Z,3.0,537.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-26T00:00:00Z,4.0,888.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-26T00:00:00Z,2.0,342.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-26T00:00:00Z,1.0,194.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-26T00:00:00Z,2.0,424.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-26T00:00:00Z,2.0,288.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-27T00:00:00Z,4.0,998.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-27T00:00:00Z,4.0,934.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-27T00:00:00Z,5.0,1400.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-27T00:00:00Z,5.0,1479.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-27T00:00:00Z,3.0,809.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-27T00:00:00Z,3.0,520.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-27T00:00:00Z,4.0,825.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-27T00:00:00Z,4.0,798.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-27T00:00:00Z,4.0,639.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-27T00:00:00Z,2.0,351.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-27T00:00:00Z,3.0,542.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-27T00:00:00Z,4.0,543.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-27T00:00:00Z,4.0,523.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-27T00:00:00Z,3.0,450.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-27T00:00:00Z,4.0,717.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-27T00:00:00Z,3.0,678.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-27T00:00:00Z,2.0,332.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-27T00:00:00Z,1.0,189.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-27T00:00:00Z,2.0,400.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-27T00:00:00Z,2.0,297.0
201403,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-03-28T00:00:00Z,4.0,961.0
201403,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-03-28T00:00:00Z,4.0,870.0
201403,"RUTE 3","TMII - GANDARIA",2014-03-28T00:00:00Z,5.0,1308.0
201403,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-03-28T00:00:00Z,5.0,1366.0
201403,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-03-28T00:00:00Z,3.0,712.0
201403,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-03-28T00:00:00Z,3.0,581.0
201403,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-03-28T00:00:00Z,5.0,1186.0
201403,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-03-28T00:00:00Z,3.0,609.0
201403,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-03-28T00:00:00Z,4.0,651.0
201403,"RUTE 10","CILINCING - PERINTIS ",2014-03-28T00:00:00Z,2.0,269.0
201403,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-03-28T00:00:00Z,4.0,701.0
201403,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-03-28T00:00:00Z,4.0,520.0
201403,"RUTE 13","TERM KALIDERES - KAMAL",2014-03-28T00:00:00Z,3.0,399.0
201403,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-03-28T00:00:00Z,3.0,436.0
201403,"RUTE 15","BLOK M - CILEDUG",2014-03-28T00:00:00Z,3.0,499.0
201403,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-03-28T00:00:00Z,4.0,872.0
201403,"RUTE 17","CAWANG - RAGUNAN",2014-03-28T00:00:00Z,2.0,293.0
201403,"RUTE 18","BLOK M - PONDOK LABU",2014-03-28T00:00:00Z,2.0,323.0
201403,"RUTE 19","KALIDERES - GAJAHMADA",2014-03-28T00:00:00Z,2.0,525.0
201403,"RUTE 20","PULOGADUNG - CIKINI",2014-03-28T00:00:00Z,2.0,299.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-01T00:00:00Z,4.0,846.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-01T00:00:00Z,4.0,1056.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-01T00:00:00Z,5.0,1387.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-01T00:00:00Z,4.0,1072.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-01T00:00:00Z,4.0,991.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-01T00:00:00Z,4.0,815.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-01T00:00:00Z,5.0,1084.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-01T00:00:00Z,3.0,616.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-01T00:00:00Z,3.0,550.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-01T00:00:00Z,1.0,172.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-01T00:00:00Z,2.0,456.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-01T00:00:00Z,3.0,428.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-01T00:00:00Z,4.0,522.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-01T00:00:00Z,3.0,497.0
